Reported Date,Suburb - Incident,Postcode - Incident,Offence Level 1 Description,Offence Level 2 Description,Offence Level 3 Description,Offence count
2025-07-06,NORTHFIELD,5085,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-06,NOT DISCLOSED,NOT DISCLOSED,OFFENCES AGAINST THE PERSON,SEXUAL OFFENCES,Aggravated sexual assault,6
2025-07-06,NOT DISCLOSED,NOT DISCLOSED,OFFENCES AGAINST THE PERSON,SEXUAL OFFENCES,Non-aggravated sexual assault,3
2025-07-06,OAKLANDS PARK,5046,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-06,OAKLANDS PARK,5046,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-06,OAKLANDS PARK,5046,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,4
2025-07-06,OLD REYNELLA,5161,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-06,OLD REYNELLA,5161,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-06,OSBORNE,5017,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-07-06,PARAFIELD,5106,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-06,PARAFIELD GARDENS,5107,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-06,PARAFIELD GARDENS,5107,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-06,PARAFIELD GARDENS,5107,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-06,PARAFIELD GARDENS,5107,OFFENCES AGAINST THE PERSON,"ROBBERY, BLACKMAIL, AND EXTORTION",Robbery,1
2025-07-06,PARALOWIE,5108,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,2
2025-07-06,PARALOWIE,5108,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-06,PAYNEHAM,5070,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-06,PENFIELD GARDENS,5121,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-07-06,PENNINGTON,5013,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-06,PLYMPTON,5038,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-06,PLYMPTON PARK,5038,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-07-06,PLYMPTON PARK,5038,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-06,PORT ADELAIDE,5015,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-07-06,PORT ADELAIDE,5015,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-06,PORT AUGUSTA,5700,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-06,PORT AUGUSTA,5700,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-06,PORT AUGUSTA WEST,5700,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-06,PORT LINCOLN,5606,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-06,PORT LINCOLN,5606,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,2
2025-07-06,PORT LINCOLN,5606,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-07-06,PORT LINCOLN,5606,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-06,PORT LINCOLN,5606,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-07-06,PORT LINCOLN,5606,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-06,PORT NOARLUNGA SOUTH,5167,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-06,PORT PIRIE,5540,OFFENCES AGAINST THE PERSON,"ROBBERY, BLACKMAIL, AND EXTORTION",Robbery,1
2025-07-06,PORT PIRIE SOUTH,5540,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-06,PORT PIRIE SOUTH,5540,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-06,PROSPECT,5082,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-06,RENMARK,5341,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of other prescribed officer,2
2025-07-06,RENMARK SOUTH,5341,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-06,RENOWN PARK,5008,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-06,RIDLEYTON,5008,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-06,RIDLEYTON,5008,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-06,RISDON PARK,5540,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-07-06,ROXBY DOWNS,5725,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-06,ROYAL PARK,5014,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-06,SALISBURY,5108,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,2
2025-07-06,SALISBURY,5108,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-07-06,SALISBURY,5108,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,3
2025-07-06,SALISBURY,5108,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-06,SALISBURY DOWNS,5108,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-06,SALISBURY DOWNS,5108,OFFENCES AGAINST THE PERSON,"ROBBERY, BLACKMAIL, AND EXTORTION",Robbery,1
2025-07-06,SALISBURY EAST,5109,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-06,SALISBURY EAST,5109,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-06,SALISBURY EAST,5109,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-06,SALISBURY PLAIN,5109,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-07-06,SEAFORD,5169,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-06,SEAFORD,5169,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
2025-07-06,SEAFORD RISE,5169,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-06,SEATON,5023,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-06,SEFTON PARK,5083,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-06,SEFTON PARK,5083,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-06,SEMAPHORE,5019,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-06,SEMAPHORE PARK,5019,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-06,SEMAPHORE PARK,5019,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-06,SMITHFIELD,5114,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-06,SOUTH BRIGHTON,5048,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-06,ST AGNES,5097,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-06,STRATHALBYN,5255,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-06,TAPEROO,5017,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,2
2025-07-06,THORNGATE,5082,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-06,TORRENS PARK,5062,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-06,TUSMORE,5065,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-06,VALLEY VIEW,5093,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-06,WALKLEY HEIGHTS,5098,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
2025-07-06,WALKLEY HEIGHTS,5098,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-06,WARRADALE,5046,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-07-06,WEST BEACH,5024,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-07-06,WHYALLA NORRIE,5608,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-07-06,WHYALLA NORRIE,5608,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
2025-07-06,WHYALLA NORRIE,5608,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-06,WHYALLA STUART,5608,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-07-06,WHYALLA STUART,5608,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-06,WHYALLA STUART,5608,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-06,WILLASTON,5118,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-06,WINDSOR GARDENS,5087,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-06,WOODVILLE,5011,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-06,WOODVILLE NORTH,5012,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-06,WOODVILLE PARK,5011,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Other fraud and related offences,1
2025-07-06,WOODVILLE PARK,5011,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-07,ABERFOYLE PARK,5159,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-07,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,3
2025-07-07,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-07,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-07-07,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-07-07,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,2
2025-07-07,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,2
2025-07-07,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,6
2025-07-07,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,3
2025-07-07,ADELAIDE,5000,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
2025-07-07,ADELAIDE,5000,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,5
2025-07-07,ALBERTON,5014,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Arson,1
2025-07-07,ALBERTON,5014,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
2025-07-07,ANGLE PARK,5010,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-07,ANGLE VALE,5117,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-07,BALHANNAH,5242,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-07-07,BLACKWOOD,5051,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-07,BLAIR ATHOL,5084,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-07-07,BLAIR ATHOL,5084,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-07,BOLIVAR,5110,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-07,BOLIVAR,5110,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-07-07,BOWDEN,5007,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-07,BRIGHTON,5048,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-07,BRIGHTON,5048,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-07,BRIGHTON,5048,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-07,BROADVIEW,5083,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-07,BROMPTON,5007,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-07,BROMPTON,5007,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-07,BURRA,5417,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
2025-07-07,BURRA,5417,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-07-07,BURRA,5417,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-07-07,CAMDEN PARK,5038,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-07,CHRISTIE DOWNS,5164,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-07,CHRISTIES BEACH,5165,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-07,CHRISTIES BEACH,5165,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-07,CHRISTIES BEACH,5165,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-07,CHRISTIES BEACH,5165,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-07,CHRISTIES BEACH,5165,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
2025-07-07,CLARENCE GARDENS,5039,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-07,CLAYTON BAY,5256,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-07,CLEARVIEW,5085,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-07,CLOVELLY PARK,5042,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-07,COLONEL LIGHT GARDENS,5041,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-07-07,COOBER PEDY,5723,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-07,CRAIGMORE,5114,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-07-07,DARLINGTON,5047,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-07,DAVEYSTON,5355,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-07,DAVOREN PARK,5113,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-07,DAVOREN PARK,5113,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-07,DAVOREN PARK,5113,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-07,DEVON PARK,5008,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-07,DRY CREEK,5094,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-07,ECHUNGA,5153,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-07,EDWARDSTOWN,5039,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
2025-07-07,ELIZABETH,5112,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-07,ELIZABETH,5112,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-07,ELIZABETH,5112,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-07,ELIZABETH DOWNS,5113,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-07,ELIZABETH DOWNS,5113,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-07,ELIZABETH EAST,5112,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-07,ELIZABETH EAST,5112,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-07,ELIZABETH EAST,5112,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
2025-07-07,ELIZABETH NORTH,5113,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-07,ELIZABETH PARK,5113,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-07-07,ELIZABETH PARK,5113,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-07,ELIZABETH SOUTH,5112,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-07,ELIZABETH SOUTH,5112,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-07,ELIZABETH SOUTH,5112,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-07,ELIZABETH VALE,5112,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-07,ENFIELD,5085,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-07,ENFIELD,5085,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
2025-07-07,EUDUNDA,5374,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-07-07,EVANSTON GARDENS,5116,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-07-07,EVANSTON GARDENS,5116,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-07,EVANSTON SOUTH,5116,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-07,EXETER,5019,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-07,EXETER,5019,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-07,EXETER,5019,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-07,EYRE,5121,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-07,FINDON,5023,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-07,FINDON,5023,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-07,FIRLE,5070,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-07,FLINDERS PARK,5025,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-07,FLINDERS PARK,5025,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-07,FORESTVILLE,5035,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-07-07,FORESTVILLE,5035,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-07,FREELING,5372,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
2025-07-07,FULHAM GARDENS,5024,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,3
2025-07-07,FULLARTON,5063,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-07-07,GAWLER,5118,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-07,GAWLER EAST,5118,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-07,GAWLER EAST,5118,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-07,GEPPS CROSS,5094,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-07,GEPPS CROSS,5094,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-07,GILBERTON,5081,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-07,GILLES PLAINS,5086,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-07-07,GILLES PLAINS,5086,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-07,GILLES PLAINS,5086,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-07,GLENBURNIE,5291,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-07-07,GLENELG,5045,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-07,GLENELG EAST,5045,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-07,GLENELG NORTH,5045,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-07-07,GLENELG NORTH,5045,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-07,GLENELG NORTH,5045,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-07,GLENSIDE,5065,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-07,GLOBE DERBY PARK,5110,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-07,GOLDEN GROVE,5125,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-07-07,GOLDEN GROVE,5125,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-07,GOODWOOD,5034,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-07,GOODWOOD,5034,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-07,GOODWOOD,5034,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-07,GRANGE,5022,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-07-07,GREEN FIELDS,5107,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-07,GUMERACHA,5233,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-07-07,HACKHAM,5163,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-07,HACKNEY,5069,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-07-07,HAHNDORF,5245,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-07,HAPPY VALLEY,5159,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-07,HAWTHORNDENE,5051,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-07,HAWTHORNDENE,5051,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
2025-07-07,HENLEY BEACH,5022,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-07,HENLEY BEACH,5022,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
2025-07-07,HIGHBURY,5089,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-07,HILLBANK,5112,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-07,HINDMARSH,5007,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-07,KADINA,5554,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-07,KADINA,5554,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-07,KAPUNDA,5373,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-07-07,KAPUNDA,5373,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-07,KENSINGTON PARK,5068,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-07,KENSINGTON PARK,5068,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-07,KENT TOWN,5067,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-07,KENT TOWN,5067,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-07,KIDMAN PARK,5025,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-07-07,KILBURN,5084,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-07,KILBURN,5084,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-07,KILBURN,5084,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-07,KINGSWOOD,5062,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-07,MAGILL,5072,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-07-07,MAGILL,5072,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-07,MARION,5043,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Arson,1
2025-07-07,MARION,5043,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-07-07,MARLA,5724,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-07,MAWSON LAKES,5095,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-07,MCLAREN VALE,5171,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-07,MELROSE PARK,5039,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-07,MELROSE PARK,5039,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-07,MILE END,5031,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
